512, 2.605
512, 2.411
512, 2.401
512, 8.565
512, 2.292
512, 2.413
512, 2.685
512, 2.438
512, 2.419
512, 2.547
512, 2.555
512, 2.525
512, 2.309
512, 2.295
512, 2.446
512, 2.503
512, 4.347
512, 2.343
512, 2.299
512, 2.639
512, 3.000
512, 2.708
512, 2.605
512, 2.494
512, 2.639
512, 2.477
512, 2.943
512, 2.670
512, 2.335
512, 2.568
1024, 6.847
1024, 5.832
1024, 6.365
1024, 5.847
1024, 5.777
1024, 6.290
1024, 5.858
1024, 6.399
1024, 6.217
1024, 5.809
1024, 6.385
1024, 5.795
1024, 6.642
1024, 6.915
1024, 6.114
1024, 6.127
1024, 6.506
1024, 5.803
1024, 6.876
1024, 6.421
1024, 5.733
1024, 6.310
1024, 27.170
1024, 6.484
1024, 6.040
1024, 5.976
1024, 6.230
1024, 5.783
1024, 6.365
1024, 5.775
2048, 18.212
2048, 21.018
2048, 18.199
2048, 19.859
2048, 18.184
2048, 18.213
2048, 20.779
2048, 19.908
2048, 22.638
2048, 18.153
2048, 19.592
2048, 18.689
2048, 20.418
2048, 21.829
2048, 18.213
2048, 21.029
2048, 18.535
2048, 19.724
2048, 18.200
2048, 18.287
2048, 20.967
2048, 19.306
2048, 21.626
2048, 18.261
2048, 20.937
2048, 19.703
2048, 20.065
2048, 22.271
2048, 19.425
2048, 22.084
4096, 79.699
4096, 79.617
4096, 66.504
4096, 68.893
4096, 70.663
4096, 65.844
4096, 80.299
4096, 68.078
4096, 73.341
4096, 64.579
4096, 66.777
4096, 97.093
4096, 68.547
4096, 75.795
4096, 69.997
4096, 64.141
4096, 66.644
4096, 68.544
4096, 104.710
4096, 69.010
4096, 78.621
4096, 69.296
4096, 73.374
4096, 69.733
4096, 66.885
4096, 85.232
4096, 64.675
4096, 76.697
4096, 70.058
4096, 64.456
8192, 340.830
8192, 298.040
8192, 309.499
8192, 316.704
8192, 312.146
8192, 328.565
8192, 323.805
8192, 323.969
8192, 331.655
8192, 324.805
8192, 329.497
8192, 328.692
8192, 314.090
8192, 319.711
8192, 332.372
8192, 331.239
8192, 298.722
8192, 324.198
8192, 318.357
8192, 329.960
8192, 322.931
8192, 300.603
8192, 340.378
8192, 329.588
8192, 299.498
8192, 310.450
8192, 330.267
8192, 323.923
8192, 328.950
8192, 297.739
10240, 705.698
10240, 703.114
10240, 705.331
10240, 702.984
10240, 702.767
10240, 702.213
10240, 704.089
10240, 733.866
10240, 761.935
10240, 766.376
10240, 754.419
10240, 768.208
10240, 705.169
10240, 733.453
10240, 705.771
10240, 705.211
10240, 738.062
10240, 767.857
10240, 735.381
10240, 714.512
10240, 721.263
10240, 712.537
10240, 739.584
10240, 702.478
10240, 706.355
10240, 704.033
10240, 719.002
10240, 758.436
10240, 763.261
10240, 764.003
